District,Number of damages,Details,Date,,,,,,,
Dhemaji,9,"Dhemaji - Nagakhelia to Lakhipathar PWD road. | Raichapori bolma | Today on 21/05/2022, erosion of side berm( Depth 2.50 M), Ch.6650.00 M to Ch.6730.00 M=80.00 M, occured at Nagakhelia to Lakhipathar PWD road at Raichapori bolma area. ,  Baruah Block Chariali to Das gaon PWD road. | Baruah Block Chariali to Das gaon | Today on 21/05/2022, Submergence of road surface of 0.30 meter and erosion of side berm( Ch.250.00M to Ch.600.00 M=350 M)occurred at Baruah block to Das gaon road.,  NH-15 at Gowal to No2 Borachira PWD road | NH-15 at Gowal to No2 Borachira PWD road | Today on 21/05/2022, Erosion of side berm and approach( Ch.2060.00 M to Ch.2110.00 M=50.00M) , Br. No 3/2 occurred at Borachira.,  Sissiborgaon - PMGSY road from Kadamtoala to No2 Karengbalipur .Packege No. As04255 damage on 19-05-2022 , length 400 Metres. | Kadamtoala to No2 Karengbalipur | PMGSY road from Kadamtoala to No2 Karengbalipur .Packege No. As04255 damage on 19-05-2022 , length 400 Metres. Approach and side brem erosion. report received fron Assistant Executive engineer, PWD Jonai Territorial road sub-division-1 , Silapathar, PMGSY road from Sissiborgaon Amguri road to Garmara Chapari .Packege No. As04252 damage on 19-05-2022 , length 600 Metres. | Sissiborgaon Amguri road to Garmara Chapari | PMGSY road from Sissiborgaon Amguri road to Garmara Chapari .Packege No. As04252 damage on 19-05-2022 , length 600 Metres. report received fron Assistant Executive engineer, PWD Jonai Territorial road sub-division-1 , Silapathar,  PWD road from kULAJAN kEBARANGA to SINGIBIL ROAD . Damage on 19-05-2022 , length 30 Metres. | kULAJAN kEBARANGA to SINGIBIL ROAD | PWD road from kULAJAN kEBARANGA to SINGIBIL ROAD Damage the side sh. Damage on 19-05-2022 , length 30 Metres. report received fron Assistant Executive engineer, PWD Jonai Territorial road sub-division-1 , Silapathar,  PWD road from Silasuti to Jipu Brahmapur . Damage on 19-05-2022 , length 500 Metres. | Silasuti to Jipu Brahmapur | PWD road from Silasuti to Jipu Brahmapur . Damage on 19-05-2022 , length 500 Metres. report received fron Assistant Executive engineer, PWD Jonai Territorial road sub-division-1 , Silapathar,  Jonai - PWD territorial road NH52 to No.1 Janji under PMGSY Package No. As-04-168 , 110.00 meter bridge approach road got partially eroded on 20/05/2022 due to Pote River | At Ch.1560.00 M to Ch.1670.00 M | As per report received from PWRD, Jonai Territorial Road Sub- Division-II, Jonai, a PWD territorial road NH52 to No.1 Janji Road under PMGSY Package NoAs-04-168 , 110.00 meter bridge approach road got partially eroded on 20/05/2022 due to Pote River,  PWD territorial road NH52 to No.1 Janji Road under PMGSY Package No. As-04-168 , 40.00 meter culvert approach road got partially eroded on 20/05/2022 due to Pote River. | At Ch. 1989.00 M to Ch. 2089.00 M | As per report received from PWRD, Jonai Territorial Road Sub- Division-II, Jonai, a PWD territorial road NH52 to No.1 Janji Road under PMGSY Package No. As-04-168 , 40.00 meter culvert approach road got partially eroded on 20/05/2022 due to Pote River.",21-05-2022,,,,,,,
Dhemaji,10,"Gogamukh - PWD ROAD Sankarpur L.P. School to Cheniachuk. (PMGSY Package no. AS-04-191) | Road breached from Ch. 4400.00 m to Ch.4550.00 m | Road breached for a length of 150.00 m. Erosion of the shoulder is occurred on Ch. 4400.00 m to Ch.4550.00 m of L064 - Sankarpur L.P. School to Cheniachuk. (PMGSY Package no. AS-04-191).On 25/06/2022 | (Long - 94.394888, Lat - 27.480645),  PWD road Baligaon – Bordoibam. (PMGSY Package no. AS-04-77) | Road washed away from Ch. 4100.00 m to Ch.4200.00 m | Road washed away for a length of 100.00 m from Ch. 4100.00 m to Ch.4200.00 m of Baligaon – Bordoibam Road (PMGSY Package no. AS-04-77).on 25/06/2022 | (Long - 94.347296, Lat - 27.354682),  PWD road Chowldhuwabali – Chutiakari. (PMGSY Package no. AS-04-42) | Erosion at Culvert Approach at Ch.10500.00 m (at Rotuwa) | Erosion occurred at both approaches of Culvert at Ch.10500.00 m (at Rotuwa) of Chowldhuwabali – Chutiakari Road (PMGSY Package no. AS-04-42).on 25/06/2022 | (Long - 94.362144, Lat - 27.361216),  PWD road Dirpa NLGR - Jairampur via Nalbari. (PMGSY Package no. AS-04-45) | Erosion at Ch.8710.00 m | Erosion occurred at bridge approach located at Ch.8710.00 m. (Bogipung Bridge Approach) of Dirpa NLGR - Jairampur via Nalbari Road (PMGSY Package no. AS-04-45).on 25/06/2022 | (Long - 94.374794, Lat - 27.532232),  PWD road Dirpa NLGR - Jairampur via Nalbari. (PMGSY Package no. AS-04-45) | Erosion at Ch.7200.00 m | Erosion occurred at bridge approach located at Ch.7200.00 m (Mingmang Bodoti Bridge Approach) of Dirpa NLGR - Jairampur via Nalbari Road (PMGSY Package no. AS-04-45). On 25/06/2022 | (Long - 94.362182, Lat - 27.523062),  PWD road Dirpa NLGR - Jairampur via Nalbari. (PMGSY Package no. AS-04-45) | Erosion at Ch.6340.00 m | Erosion occurred at bridge approach located at Ch.6340.00 m (New Bodoti River Bridge Approach) of Dirpa NLGR - Jairampur via Nalbari Road (PMGSY Package no. AS-04-45).on 25/06/2022 | (Long - 94.356290, Lat - 27.519937),  PWD road Mohoricamp to Borola Road | Erosion at Ch.4560.00 m | Erosion occurred at shoulder of the road at Ch.4560.00 m from Mohoricamp to Borola. aronud length 10 Meters on25/06/2022 | (Long - 94.331630, Lat - 27.502759),  PWD Road Chowldhuwabali – Chutiakari. (PMGSY Package no. AS-04-42) | Erosion at Ch.8920.00 m (RCC Br. No.9/1) | Erosion occurred at bridge no. 9/1 approach located at Ch.8920.00 m of Chowldhuwabali – Chutiakari Road (PMGSY Package no. AS-04-42).on25/06/2022 | (Long - 94.363988, Lat - 27.376113),  PWD road Chenia to Majbari Deori (PMGSY Package no. AS-04-190) | Erosion at Ch.250.00 m (RCC Br. No.1/1) and at Ch.1350.00 m | Erosion occurred at bridge no. 1/1 approach at Ch.250.00 m and at Ch.1350.00 m of Chenia to Majbari Deori Road (PMGSY Package no. AS-04-190). length 1100 Meters on 25/06/2022 | (Long - 94.391698, Lat - 27.439086),  PWD road Chenia to Majbari Deori (PMGSY Package no. AS-04-190) | Erosion at Ch.1750.00 m and at Ch.1800.00 m | Erosion occurred at Ch.1750.00 m and at Ch.1800.00 m of Chenia to Majbari Deori Road (PMGSY Package no. AS-04-190).length 50 Meters on 25/06/2022 | (Long - 94.380147, Lat - 27.440568)",25-06-2022,,,,,,,
Darrang,1,"Sipajhar - Kurua to Tekeliapur Grant at ch 1.5 km side berm and icbc damage reported by PWRD on 04.07.2022 | Kurua to T.K Grant | | (Long - 0.000000, Lat - 0.000000)",04-07-2022,,,,,,,
Darrang,1,"Sipajhar - Solap to Bhuktabari Sonapur Road | Solpam | Submerged from 1st Aug, 2022 as reported by PWRD on 03/08/2022 at 3.45 pm | (Long - 91.845016, Lat - 26.382588)",04-08-2022,,,,,,,
Darrang,1,"Patharighat - Piprakuchi Singkuchi Road | piprakuchi | submerged at length L=100 m Ch 50 mt to 150 mt depth 0.30 mt as on 15-06-2022. | (Long - 91.913420, Lat - 26.441557)",15-06-2022,,,,,,,
Darrang,1,"Patharighat - Bordulguri Deomornoi Road | Deomornoi | Road submerged and affected as reported by JE PWD Roads as on 13/07/2022 at 3.37 p.m | (Long - 91.928164, Lat - 26.410416)",13-07-2022,,,,,,,
Darrang,1,"Dalgaon - Kawadanga Rajapukhuri road | Kawadanga Rajapukhuri road at CH-1st KM | as per report received from SDO, PWRD, Kalaigaon Territorial road sub division Kawadanga Rajapukhuri road at CH-1st KM damaged. length - 100m, date of occurrence - 17/05/2022",23-05-2022,,,,,,,
Darrang,7,"Mangaldoi - MB road to Chamuapara via Bahjani | At village Bahjani under Mangaldai Rev. Circle | The road was breached in the first wave and temporary restoration was going on. The same breach portion is affected again as reported by PWRD. Dated 16-06-2022 | (Long - 91.900000, Lat - 26.530000),",16-06-2022,,,,,,,
Darrang,3,"Mangaldoi - MB Road (SH-4) Under PWRD | Bahjani, Borkola, Bishnupur under Mangalda Revenue Circle | As per report received from PWRD, the MB Road (SH-4) at Ch. 13th Km was affected/damaged during flood and the length of submergence /damaged is 50m (both side). Dated 16/05/2022 | (Long - 91.994792, Lat - 26.541132),",05-07-2022,,,,,,,
Darrang,3,"Dalgaon - Tezialpara to Jhargaon road | Rajapukhuri at CH-3rd KM | Tezialpara to Jhargaon road breached due to damage of one slab culvert, side berm eroded and partial damage of hard crust for a length of L-10m at ch-3rd km. date of occurrence - 23/06/2022 | (Long - 0.000000, Lat - 0.000000),  Puthiakhat to Puthimari road | Bherbheribil at CH-5th KM | Puthiakhat to Puthimari road(PMGSY) side berm eroded and partial damage of hard crust damaged at CH-5th KM for a length of 20M. Date of occurrence - 23/06/2022 | (Long - 0.000000, Lat - 0.000000),  Kawadanga Rajapukhuri Road | Kawadanga Rajapukhuri Road at Ch. 5 km. | Kawadanga Rajapukhuri road breached at CH. 5 km. due to damage of one culvert date of occurrence 17-06-2022 | (Long - 0.000000, Lat - 0.000000)",28-06-2022,,,,,,,
Darrang,3,"Mangaldoi - Mangaldai Bhutisang road cum embankment under water resources department  | Udamari village under Mangaldai Revenue Circle  | The road cum embankment under water resources department is breached due to overflowing of water at Noanoi river near Udmari village. The breach is approximately around 10 m. Dated-15-05-2022., Gorubandha road under PNRD  | Gorubandha village Bishnupur area under Mangaldai Revenue Circle  | The breach is due to overflowing of river water. The breach is approximately around 10m. Dated-15-05-2022., Culvert damage at akalibari village under PWD roads | Akalibari village under Mangaldai Revenue Circle  | Culvert of pwd roads at akalibari village damaged due to overflowing of river water. The damage is approximately 5m. Dated-15-05-2022.",15-05-2022,,,,,,,
Darrang,3,"Dalgaon - Rajapukhuri to No.2 Borjhar road (PMGSY) | Rajapukhuri to No.2 Borjhar road at CH-3540 and CH-3700 | Rajapukhuri to No.2 Borjhar road side berm eroded at at CH-3540(L-60m) and CH-3700(L-60m) date of occurrence - 18/05/2022 | (Long - 0.000000, Lat - 0.000000), Rajapukhuri to No.2 Borjhar road (NON-PMGSY PORTION) | Rajapukhuri to No.2 Borjhar road (NON-PMGSY PORTION) at CH-1ST KM in two portion | Rajapukhuri to No.2 Borjhar road (NON-PMGSY PORTION) side berm eroded at CH-1ST KM in two portion (L-50m & 70m) date of occurrence - 18/05/2022 | (Long - 0.000000, Lat - 0.000000),  Chenibari to Shyamtilla road (NON-PMGSY PORTION) | Chenibari to Shyamtilla road (NON-PMGSY PORTION) at CH 1st KM | Chenibari to Shyamtilla road (NON-PMGSY PORTION) side berm is eroded, hard crust is completely damaged at CH 1st KM (L-200m) date of occurrence - 18/05/2022 | (Long - 0.000000, Lat - 0.000000)",29-06-2022,,,,,,,
Darrang,4,"Patharighat - C/C block road at Borpothar | Borpothar | Block road damages on 20/5/2022 & 21/05/2022 as reported by Deptt. Engineer,  Dalgaon - Rajapukhuri to No.2 Borjhar road | Rajapukhuri to No.2 Borjhar road at CH-3540, CH-3700 | as per report received from SDO, PWRD, kalaigaon Territorial road sub-division, Rajapukhuri to No.2 Borjhar road side berm erroded at CH-3540(L-60M) and CH-3700(L-60M) under dalgaon revenue circle. Date of occurrence- 17/05/2022,  Rajapukhuri to No.2 Borjhar road | Rajapukhuri to No.2 Borjhar road at CH-1st KM | as per report received from SDO, PWRD, kalaigaon Territorial road sub-division, Rajapukhuri to No.2 Borjhar road side berm erroded at CH- 1st KM in two portion. ( L-50m and 70m), ate of occurrence - 17/05/2022,  Chenibari to Shyamtilla road | Chenibari to Shyamtilla road at CH- 1st KM | as per report received from SDO, PWRD, kalaigaon Territorial road sub-division, Chenibari to Shyamtilla road side berm eroded, hard crust is completely damaged at CH- 1st KM (L-200M) date of occurrence - 17/05/2022",22-05-2022,,,,,,,
Darrang,6,"Dalgaon - Athakata Chapori to NH-15 road | Athakata Chapori at CH-0-1500 | Athakata Chapori to NH-15 road submerged Length - 1KM at CH-0-1500 date of occurrence - 18/06/2022 | (Long - 92.100832, Lat - 26.483464),  Paniakhat to NH-15 road | Paniakhat to NH-15 road at CH-1500-1800 | Paniakhat to NH-15 road breach occured length - 20m date of occurrence - 18/06/2022 | (Long - 92.101809, Lat - 26.476914),  Gorapori Kheraji to NH-15 road | Gorapori Kheraji to NH-15 road at CH-0-1000 | Gorapori Kheraji to NH-15 road submerged. Length - 1.5 KM date of occurrence - 18/06/2022 | (Long - 92.099071, Lat - 26.457739), Baigormari magurmari road | Baigormari magurmari road at CH- 1.3KM | Baigormari magurmari road breached. Length - 25M date of occurrence - 18/06/2022 | (Long - 92.145827, Lat - 26.479451),  GOHB road | GOHB road at CH-2nd KM | GOHB road at 2nd KM submerged. Length - .7 KM date of occurrence - 18/06/2022 | (Long - 92.145782, Lat - 26.479401),  Ondolajhar Baigarmari road | Ondolajhar Baigarmari road at CH-2nd KM | Ondolajhar Baigarmari road submerged. Length - 2KM Ondolajhar Baigarmari road | (Long - 0.000000, Lat - 0.000000)",01-07-2022,,,,,,,
Darrang,4,"Dalgaon - Dalgaon Town to Sialmari via Dhekerigaon road | Dalgaon Town to Sialmari via Dhekerigaon road at CH-1550m | Dalgaon Town to Sialmari via Dhekerigaon road pavement damaged and potholes observed at CH-1550m above 1Mx1M and 2Mx1.2M Date of occurrence - 29/06/2022 | (Long - 0.000000, Lat - 0.000000),  construction of pavers road from Natun Bazar rest house to abed ali house | No.1 Magurmari | as per report received from BDO, pub mangaldai Dev. block construction of pavers road from Natun Bazar rest house to abed ali house at No.1 Magurmari das been damaged partially. Date of occurrence - 19/06/2022 | (Long - 0.000000, Lat - 0.000000),  construction of road from idris ali house to siddiq ali house via baigormari | baigormari | as per report received from BDO, pub mangaldai Dev. block construction of road from idris ali house to siddiq ali house via baigormari has been damaged partially. Date of occurrence - 19/06/2022 | (Long - 0.000000, Lat - 0.000000),  Sipajhar - Upper Kurua to Bhati Kurua road. | Kurua area. | Due to continuous rain and flood water road is partially breached at CH 1400.00 mtr. w.e.f. 16-06-2022. | (Long - 0.000000, Lat - 0.000000)",30-06-2022,,,,,,,
Darrang,6,"Dalgaon - No.2 Kheteswar to No.1 Arimari road | No.2 Kheteswar to No.1 Arimari road at CH. 5450 | No.2 Kheteswar to No.1 Arimari road has been partially damaged and raincut occurred at ch 5450 about 1.5m x 1.8m date of occurence -16/06/2022 | (Long - 0.000000, Lat - 0.000000),  Nadirkash to Bechimari road | Nadirkash to Bechimari road at CH-1700m to CH-2100 | Nadirkash to Bechimari road has been submerged at CH-1700m to CH-2100m about height .45m and raincut occured at various location date of occurence -16/06/2022 | (Long - 0.000000, Lat - 0.000000),  No.2 Mazgaon to madhupur | date of occurence -16/06/2022 at ch.1800m to 2100m has been submerged on 16/06/2022 | No.2 Mazgaon to madhupur road has been submerged at ch.1800m to 2100m on 16/06/2022 | (Long - 0.000000, Lat - 0.000000),  No.1 Kheteswar to NH-52 | No.1 Kheteswar to NH-52 at CH- 2100m to CH- 2200m | No.1 Kheteswar to NH-52 road has been submerged at CH- 2100m to CH- 2200m on 16/06/2022 | (Long - 0.000000, Lat - 0.000000),  kachomari chapori habi to NH-52 road | kachomari chapori habi to NH-52 road at CH-5400 to 5580m and CH- 6450m to 7100m and 9300 to 9400 | kachomari chapori habi to NH-52 road has been submerged at CH-5400 to 5580m and CH- 6450m to 7100m and 9300 to 9400 on 16/06/2022 | (Long - 0.000000, Lat - 0.000000)",17-06-2022,,,,,,,
Darrang,6,"Mangaldoi - Mahaliajhar to Dalgaon Grant Road | Dalgaon Grant under Mangaldai Rev. Circle. | The road is submerged due to flood water and the culvert present in the road is damaged. The damage length as reported by PWRD is 60m (approx) as of now. Dated 20/05/2022,  Mahaliajhar to Bhakatpara road | Bhakatpara under Mangaldai Rev. Circle. | The road is submerged due to flood water .The submergence length as reported by PWRD is 500m (approx) as of now. Dated 20/05/2022.,  Ramhari to Mahaliajhar Road | Ramhari under Mangaldai Rev. Circle. | The road is submerged due to flood water .The submergence length as reported by PWRD is 1.2 km (approx) as of now. Dated 20/05/2022.,  Dalgaon - Arimari No. 2 to Arimari No.1 road | Arimari No. 2 to Arimari No.1 road at CH-2600M | as per report received from SDO,PWRD, Dalgaon Territorial Road sub-division Arimari No. 2 to Arimari No.1 road at CH-2600M has been damaged. Damage length - 15M, date of occurrence-16/05/2022 ,  Kachomari Char to Badlichar road | Kachomari Char to Badlichar road at CH-950, CH-1120, CH-1350, CH-3700 | as per report received from SDO,PWRD, Dalgaon Territorial Road sub-division Kachomari Char to Badlichar road at CH-950, CH-1120, CH-1350, CH-3700 has been damaged. Damage length - 105M, date of occurrence-16/05/2022 ,  Sipajhar - Singimari Dampur Road under PMGSY packge no AS 16-184 Submarge in water from ch 2500m to 4700mDepth av 0.80m, Length of submerge 2200m as reported by PWD (Roads) dated 20- 05-2022 | Singimari |",20-05-2022,,,,,,,
Darrang,20,"Patharighat - Duni College to Malibaritari Road | Malibaritari | 4 m slab culvert damage at Ch 500 mt on 17/05/2022 morning as reported by PWD Deptt., Bihaigaon to Duni Sareng connecting Road | Bihaigaon | Bihaigaon to Duni Sareng connecting Road submerged 0 m to 600 mt. on 17/5/2022 as reported by PWD Deptt, Rajghat Milanpur Road | Hussainchubri | Rajghat Milanpur Road submerged at length 600 mt 0 mt to 600 mt on 17/5/2022 as reported by PWD Deptt, Duni Sareng to Andherighat PWD Road  | Duni Sareng | Duni Sareng to Andherighat PWD Road  submerged as reported by PWD Deptt. on 17/5/2022, MPK Road to MM Road | MPK Road | MPK Road to MM Road submerged at side berm damaged on 17/5/2022 as reported by PWD Deptt., Mangaldoi - MPK road Janaramchwka | Janaramchowk under Mangaldai Revenue circle | The road is submerged due to flood water. The road is under PWRD and the length of submergence is around  200m. Dated 17/05/2022, MPK road Atiyabari Sahariapara | Sahariapara under under Mangaldai Revenue circle | The road is submerged due to flood water. The road is under PWRD and the length of submergence is around  30m. Dated 17/05/2022, Baghpori road | Baghpori   under Mangaldai Revenue circle | The road is submerged due to flood water. The road is under PWRD and the length of damaged portion is around  15m. Dated 17/05/2022, Sereng Chapori road | Sereng Chapori road under Mangaldai Revenue circle | The road is submerged due to flood water. The road is under PWRD and the length of damaged portion is around  15m. Dated 17/05/2022, Barangabari - Ramhari road | Barangabari under Mangaldai Revenue circle | The road is submerged due to flood water. The road is under PWRD and the length of breached portion is around  60m as of now. Dated 17/05/2022, Kachomari LP to Hatimara Chowk | Kachomari under Mangaldai Revenue circle | The road is submerged due to flood water. The road is under PWRD and the length of submerged portion is around  50m as of now. Dated 17/05/2022,",17-05-2022,,,,,,,
